"PassengerId","Survived","Pclass","Sex","NameTitle","NameTitle2","Age","SibSp","Parch","Total","ParTog","ChiTog","SibTog","Role","Ticket","Fare","Embarked"
847,"D","C","male","Mr.","Mr.",18,8,2,11,"Y","N","Y","C","CA. 2343",69.55,"S"
848,"D","C","male","Mr.","Mr.",35,0,0,1,"N","N","N","N","349213",7.8958,"C"
849,"D","B","male","Rev.","Rev.",28,0,1,2,"N","Y","N","P","248727",33,"S"
850,"S","A","female","Mrs.","Mrs.",42,1,0,2,"N","N","Y","N","17453",89.1042,"C"
851,"D","C","male","Master.","Master.",4,4,2,7,"Y","N","Y","C","347082",31.275,"S"
852,"D","C","male","Mr.","Mr.",74,0,0,1,"N","N","N","N","347060",7.775,"S"
853,"D","C","female","Miss.","Miss.",9,1,1,3,"Y","N","Y","C","2678",15.2458,"C"
854,"S","A","female","Miss.","Miss.",16,0,1,2,"Y","N","N","C","PC 17592",39.4,"S"
855,"D","B","female","Mrs.","Mrs.",44,1,0,2,"N","N","Y","N","244252",26,"S"
856,"S","C","female","Mrs.","Mrs.",18,0,1,2,"N","Y","N","P","392091",9.35,"S"
857,"S","A","female","Mrs.","Mrs.",45,1,1,3,"N","Y","Y","P","36928",164.8667,"S"
858,"S","A","male","Mr.","Mr.",51,0,0,1,"N","N","N","N","113055",26.55,"S"
859,"S","C","female","Mrs.","Mrs.",24,0,3,4,"N","Y","N","P","2666",19.2583,"C"
860,"D","C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2629",7.2292,"C"
861,"D","C","male","Mr.","Mr.",41,2,0,3,"N","N","Y","N","350026",14.1083,"S"
862,"D","B","male","Mr.","Mr.",21,1,0,2,"N","N","Y","N","28134",11.5,"S"
863,"S","A","female","Mrs.","Mrs.",48,0,0,1,"N","N","N","N","17466",25.9292,"S"
864,"D","C","female","Miss.","Miss.",7,8,2,11,"Y","N","Y","C","CA. 2343",69.55,"S"
865,"D","B","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","233866",13,"S"
866,"S","B","female","Mrs.","Mrs.",42,0,0,1,"N","N","N","N","236852",13,"S"
867,"S","B","female","Miss.","Miss.",27,1,0,2,"N","N","Y","N","SC/PARIS 2149",13.8583,"C"
868,"D","A","male","Mr.","Mr.",31,0,0,1,"N","N","N","N","PC 17590",50.4958,"S"
869,"D","C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","345777",9.5,"S"
870,"S","C","male","Master.","Master.",4,1,1,3,"Y","N","Y","C","347742",11.1333,"S"
871,"D","C","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","349248",7.8958,"S"
872,"S","A","female","Mrs.","Mrs.",47,1,1,3,"Y","N","Y","C","11751",52.5542,"S"
873,"D","A","male","Mr.","Mr.",33,0,0,1,"N","N","N","N","695",5,"S"
874,"D","C","male","Mr.","Mr.",47,0,0,1,"N","N","N","N","345765",9,"S"
875,"S","B","female","Mrs.","Mrs.",28,1,0,2,"N","N","Y","N","P/PP 3381",24,"C"
876,"S","C","female","Miss.","Miss.",15,0,0,1,"N","N","N","N","2667",7.225,"C"
877,"D","C","male","Mr.","Mr.",20,0,0,1,"N","N","N","N","7534",9.8458,"S"
878,"D","C","male","Mr.","Mr.",19,0,0,1,"N","N","N","N","349212",7.8958,"S"
879,"D","C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","349217",7.8958,"S"
880,"S","A","female","Mrs.","Mrs.",56,0,1,2,"N","Y","N","P","11767",83.1583,"C"
881,"S","B","female","Mrs.","Mrs.",25,0,1,2,"Y","N","N","C","230433",26,"S"
882,"D","C","male","Mr.","Mr.",33,0,0,1,"N","N","N","N","349257",7.8958,"S"
883,"D","C","female","Miss.","Miss.",22,0,0,1,"N","N","N","N","7552",10.5167,"S"
884,"D","B","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","C.A./SOTON 34068",10.5,"S"
885,"D","C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","SOTON/OQ 392076",7.05,"S"
886,"D","C","female","Mrs.","Mrs.",39,0,5,6,"N","Y","N","P","382652",29.125,"Q"
887,"D","B","male","Rev.","Rev.",27,0,0,1,"N","N","N","N","211536",13,"S"
888,"S","A","female","Miss.","Miss.",19,0,0,1,"N","N","N","N","112053",30,"S"
889,"D","C","female","Miss.","Miss.",7,1,2,4,"Y","N","Y","C","W./C. 6607",23.45,"S"
890,"S","A","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","111369",30,"C"
891,"D","C","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","370376",7.75,"Q"
892,NA,"C","male","Mr.","Mr.",34,0,0,1,"N","N","N","N","330911",7.8292,"Q"
893,NA,"C","female","Mrs.","Mrs.",47,1,0,2,"N","N","Y","N","363272",7,"S"
894,NA,"B","male","Mr.","Mr.",62,0,0,1,"N","N","N","N","240276",9.6875,"Q"
895,NA,"C","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","315154",8.6625,"S"
896,NA,"C","female","Mrs.","Mrs.",22,1,1,3,"N","Y","Y","P","3101298",12.2875,"S"
897,NA,"C","male","Mr.","Mr.",14,0,0,1,"N","N","N","N","7538",9.225,"S"
898,NA,"C","female","Miss.","Miss.",30,0,0,1,"N","N","N","N","330972",7.6292,"Q"
899,NA,"B","male","Mr.","Mr.",26,1,1,3,"N","Y","Y","P","248738",29,"S"
900,NA,"C","female","Mrs.","Mrs.",18,0,0,1,"N","N","N","N","2657",7.2292,"C"
901,NA,"C","male","Mr.","Mr.",21,2,0,3,"N","N","Y","N","A/4 48871",24.15,"S"
902,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","349220",7.8958,"S"
903,NA,"A","male","Mr.","Mr.",46,0,0,1,"N","N","N","N","694",26,"S"
904,NA,"A","female","Mrs.","Mrs.",23,1,0,2,"N","N","Y","N","21228",82.2667,"S"
905,NA,"B","male","Mr.","Mr.",63,1,0,2,"N","N","Y","N","24065",26,"S"
906,NA,"A","female","Mrs.","Mrs.",47,1,0,2,"N","N","Y","N","W.E.P. 5734",61.175,"S"
907,NA,"B","female","Mrs.","Mrs.",24,1,0,2,"N","N","Y","N","SC/PARIS 2167",27.7208,"C"
908,NA,"B","male","Mr.","Mr.",35,0,0,1,"N","N","N","N","233734",12.35,"Q"
909,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","2692",7.225,"C"
910,NA,"C","female","Miss.","Miss.",27,1,0,2,"N","N","Y","N","STON/O2. 3101270",7.925,"S"
911,NA,"C","female","Mrs.","Mrs.",45,0,0,1,"N","N","N","N","2696",7.225,"C"
912,NA,"A","male","Mr.","Mr.",55,1,0,2,"N","N","Y","N","PC 17603",59.4,"C"
913,NA,"C","male","Master.","Master.",9,0,1,2,"N","N","N","N","C 17368",3.1708,"S"
914,NA,"A","female","Mrs.","Mrs.",42,0,0,1,"N","N","N","N","PC 17598",31.6833,"S"
915,NA,"A","male","Mr.","Mr.",21,0,1,2,"Y","N","N","C","PC 17597",61.3792,"C"
916,NA,"A","female","Mrs.","Mrs.",48,1,3,5,"N","Y","Y","P","PC 17608",262.375,"C"
917,NA,"C","male","Mr.","Mr.",50,1,0,2,"N","N","Y","N","A/5. 3337",14.5,"S"
918,NA,"A","female","Miss.","Miss.",22,0,1,2,"Y","N","N","C","113509",61.9792,"C"
919,NA,"C","male","Mr.","Mr.",22,0,0,1,"N","N","N","N","2698",7.225,"C"
920,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","113054",30.5,"S"
921,NA,"C","male","Mr.","Mr.",25,2,0,3,"N","N","Y","N","2662",21.6792,"C"
922,NA,"B","male","Mr.","Mr.",50,1,0,2,"N","N","Y","N","SC/AH 3085",26,"S"
923,NA,"B","male","Mr.","Mr.",24,2,0,3,"N","N","Y","N","C.A. 31029",31.5,"S"
924,NA,"C","female","Mrs.","Mrs.",33,1,2,4,"N","Y","Y","P","C.A. 2315",20.575,"S"
925,NA,"C","female","Mrs.","Mrs.",34,1,2,4,"N","Y","Y","P","W./C. 6607",23.45,"S"
926,NA,"A","male","Mr.","Mr.",30,1,0,2,"N","N","Y","N","13236",57.75,"C"
927,NA,"C","male","Mr.","Mr.",18,0,0,1,"N","N","N","N","2682",7.2292,"C"
928,NA,"C","female","Miss.","Miss.",22,0,0,1,"N","N","N","N","342712",8.05,"S"
929,NA,"C","female","Miss.","Miss.",21,0,0,1,"N","N","N","N","315087",8.6625,"S"
930,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","345768",9.5,"S"
931,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","1601",56.4958,"S"
932,NA,"C","male","Mr.","Mr.",39,0,1,2,"N","Y","N","P","349256",13.4167,"C"
933,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","113778",26.55,"S"
934,NA,"C","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","SOTON/O.Q. 3101263",7.85,"S"
935,NA,"B","female","Mrs.","Mrs.",30,0,0,1,"N","N","N","N","237249",13,"S"
936,NA,"A","female","Mrs.","Mrs.",45,1,0,2,"N","N","Y","N","11753",52.5542,"S"
937,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","STON/O 2. 3101291",7.925,"S"
938,NA,"A","male","Mr.","Mr.",45,0,0,1,"N","N","N","N","PC 17594",29.7,"C"
939,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","370374",7.75,"Q"
940,NA,"A","female","Mrs.","Mrs.",60,0,0,1,"N","N","N","N","11813",76.2917,"C"
941,NA,"C","female","Mrs.","Mrs.",36,0,2,3,"N","Y","N","P","C.A. 37671",15.9,"S"
942,NA,"A","male","Mr.","Mr.",24,1,0,2,"N","N","Y","N","13695",60,"S"
943,NA,"B","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","SC/PARIS 2168",15.0333,"C"
944,NA,"B","female","Miss.","Miss.",20,2,1,4,"N","N","Y","N","29105",23,"S"
945,NA,"A","female","Miss.","Miss.",28,3,2,6,"Y","N","Y","C","19950",263,"S"
946,NA,"B","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","SC/A.3 2861",15.5792,"C"
947,NA,"C","male","Master.","Master.",10,4,1,6,"Y","N","Y","C","382652",29.125,"Q"
948,NA,"C","male","Mr.","Mr.",35,0,0,1,"N","N","N","N","349230",7.8958,"S"
949,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","348122",7.65,"S"
950,NA,"C","male","Mr.","Mr.",28,1,0,2,"N","N","Y","N","386525",16.1,"S"
951,NA,"A","female","Miss.","Miss.",36,0,0,1,"N","N","N","N","PC 17608",262.375,"C"
952,NA,"C","male","Mr.","Mr.",17,0,0,1,"N","N","N","N","349232",7.8958,"S"
953,NA,"B","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","237216",13.5,"S"
954,NA,"C","male","Mr.","Mr.",18,0,0,1,"N","N","N","N","347090",7.75,"S"
955,NA,"C","female","Miss.","Miss.",22,0,0,1,"N","N","N","N","334914",7.725,"Q"
956,NA,"A","male","Master.","Master.",13,2,2,5,"Y","N","Y","C","PC 17608",262.375,"C"
957,NA,"B","female","Mrs.","Mrs.",33,0,0,1,"N","N","N","N","F.C.C. 13534",21,"S"
958,NA,"C","female","Miss.","Miss.",18,0,0,1,"N","N","N","N","330963",7.8792,"Q"
959,NA,"A","male","Mr.","Mr.",47,0,0,1,"N","N","N","N","113796",42.4,"S"
960,NA,"A","male","Mr.","Mr.",31,0,0,1,"N","N","N","N","2543",28.5375,"C"
961,NA,"A","female","Mrs.","Mrs.",60,1,4,6,"N","Y","Y","P","19950",263,"S"
962,NA,"C","female","Miss.","Miss.",24,0,0,1,"N","N","N","N","382653",7.75,"Q"
963,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","349211",7.8958,"S"
964,NA,"C","female","Miss.","Miss.",29,0,0,1,"N","N","N","N","3101297",7.925,"S"
965,NA,"A","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","PC 17562",27.7208,"C"
966,NA,"A","female","Miss.","Miss.",35,0,0,1,"N","N","N","N","113503",211.5,"C"
967,NA,"A","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","113503",211.5,"C"
968,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","359306",8.05,"S"
969,NA,"A","female","Mrs.","Mrs.",55,2,0,3,"N","N","Y","N","11770",25.7,"S"
970,NA,"B","male","Mr.","Mr.",30,0,0,1,"N","N","N","N","248744",13,"S"
971,NA,"C","female","Miss.","Miss.",24,0,0,1,"N","N","N","N","368702",7.75,"Q"
972,NA,"C","male","Master.","Master.",6,1,1,3,"Y","N","Y","C","2678",15.2458,"C"
973,NA,"A","male","Mr.","Mr.",67,1,0,2,"N","N","Y","N","PC 17483",221.7792,"S"
974,NA,"A","male","Mr.","Mr.",49,0,0,1,"N","N","N","N","19924",26,"S"
975,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","349238",7.8958,"S"
976,NA,"B","male","Mr.","Mr.",45,0,0,1,"N","N","N","N","240261",10.7083,"Q"
977,NA,"C","male","Mr.","Mr.",25,1,0,2,"N","N","Y","N","2660",14.4542,"C"
978,NA,"C","female","Miss.","Miss.",27,0,0,1,"N","N","N","N","330844",7.8792,"Q"
979,NA,"C","female","Miss.","Miss.",18,0,0,1,"N","N","N","N","A/4 31416",8.05,"S"
980,NA,"C","female","Ms.","Miss.",23,0,0,1,"N","N","N","N","364856",7.75,"Q"
981,NA,"B","male","Master.","Master.",2,1,1,3,"Y","N","Y","C","29103",23,"S"
982,NA,"C","female","Mrs.","Mrs.",22,1,0,2,"N","N","Y","N","347072",13.9,"S"
983,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","345498",7.775,"S"
984,NA,"A","female","Mrs.","Mrs.",27,1,2,4,"Y","N","Y","C","F.C. 12750",52,"S"
985,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","376563",8.05,"S"
986,NA,"A","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","13905",26,"C"
987,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","350033",7.7958,"S"
988,NA,"A","female","Mrs.","Mrs.",76,1,0,2,"N","N","Y","N","19877",78.85,"S"
989,NA,"C","male","Mr.","Mr.",29,0,0,1,"N","N","N","N","STON/O 2. 3101268",7.925,"S"
990,NA,"C","female","Miss.","Miss.",20,0,0,1,"N","N","N","N","347471",7.8542,"S"
991,NA,"C","male","Mr.","Mr.",33,0,0,1,"N","N","N","N","A./5. 3338",8.05,"S"
992,NA,"A","female","Mrs.","Mrs.",43,1,0,2,"N","N","Y","N","11778",55.4417,"C"
993,NA,"B","male","Mr.","Mr.",27,1,0,2,"N","N","Y","N","228414",26,"S"
994,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","365235",7.75,"Q"
995,NA,"C","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","347070",7.775,"S"
996,NA,"C","female","Mrs.","Mrs.",16,1,1,3,"N","Y","Y","P","2625",8.5167,"C"
997,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","C 4001",22.525,"S"
998,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","330920",7.8208,"Q"
999,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","383162",7.75,"Q"
1000,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","3410",8.7125,"S"
1001,NA,"B","male","Mr.","Mr.",18,0,0,1,"N","N","N","N","248734",13,"S"
1002,NA,"B","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","237734",15.0458,"C"
1003,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","330968",7.7792,"Q"
1004,NA,"A","female","Miss.","Miss.",36,0,0,1,"N","N","N","N","PC 17531",31.6792,"C"
1005,NA,"C","female","Miss.","Miss.",18,0,0,1,"N","N","N","N","329944",7.2833,"Q"
1006,NA,"A","female","Mrs.","Mrs.",63,1,0,2,"N","N","Y","N","PC 17483",221.7792,"S"
1007,NA,"C","male","Mr.","Mr.",18,1,0,2,"N","N","Y","N","2680",14.4542,"C"
1008,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2681",6.4375,"C"
1009,NA,"C","female","Miss.","Miss.",1,1,1,3,"Y","N","Y","C","PP 9549",16.7,"S"
1010,NA,"A","male","Mr.","Mr.",36,0,0,1,"N","N","N","N","13050",75.2417,"C"
1011,NA,"B","female","Mrs.","Mrs.",29,1,0,2,"N","N","Y","N","SC/AH 29037",26,"S"
1012,NA,"B","female","Miss.","Miss.",12,0,0,1,"N","N","N","N","C.A. 33595",15.75,"S"
1013,NA,"C","male","Mr.","Mr.",37,1,0,2,"N","N","Y","N","367227",7.75,"Q"
1014,NA,"A","female","Mrs.","Mrs.",35,1,0,2,"N","N","Y","N","13236",57.75,"C"
1015,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","392095",7.25,"S"
1016,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","368783",7.75,"Q"
1017,NA,"C","female","Miss.","Miss.",17,0,1,2,"Y","N","N","C","371362",16.1,"S"
1018,NA,"C","male","Mr.","Mr.",22,0,0,1,"N","N","N","N","350045",7.7958,"S"
1019,NA,"C","female","Miss.","Miss.",23,2,0,3,"N","N","Y","N","367226",23.25,"Q"
1020,NA,"B","male","Mr.","Mr.",42,0,0,1,"N","N","N","N","211535",13,"S"
1021,NA,"C","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","342441",8.05,"S"
1022,NA,"C","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","STON/OQ. 369943",8.05,"S"
1023,NA,"A","male","Col.","Mr.",53,0,0,1,"N","N","N","N","113780",28.5,"C"
1024,NA,"C","female","Mrs.","Mrs.",34,0,4,5,"N","Y","N","P","4133",25.4667,"S"
1025,NA,"C","male","Mr.","Mr.",25,1,0,2,"N","N","Y","N","2621",6.4375,"C"
1026,NA,"C","male","Mr.","Mr.",43,0,0,1,"N","N","N","N","349226",7.8958,"S"
1027,NA,"C","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","350409",7.8542,"S"
1028,NA,"C","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","2656",7.225,"C"
1029,NA,"B","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","248659",13,"S"
1030,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","SOTON/OQ 392083",8.05,"S"
1031,NA,"C","male","Mr.","Mr.",40,1,6,8,"N","Y","Y","P","CA 2144",46.9,"S"
1032,NA,"C","female","Miss.","Miss.",10,5,2,8,"Y","N","Y","C","CA 2144",46.9,"S"
1033,NA,"A","female","Miss.","Miss.",33,0,0,1,"N","N","N","N","113781",151.55,"S"
1034,NA,"A","male","Mr.","Mr.",61,1,3,5,"N","Y","Y","P","PC 17608",262.375,"C"
1035,NA,"B","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","244358",26,"S"
1036,NA,"A","male","Mr.","Mr.",42,0,0,1,"N","N","N","N","17475",26.55,"S"
1037,NA,"C","male","Mr.","Mr.",31,3,0,4,"N","N","Y","N","345763",18,"S"
1038,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","17463",51.8625,"S"
1039,NA,"C","male","Mr.","Mr.",22,0,0,1,"N","N","N","N","SC/A4 23568",8.05,"S"
1040,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","113791",26.55,"S"
1041,NA,"B","male","Rev.","Rev.",30,1,1,3,"N","N","Y","N","250651",26,"S"
1042,NA,"A","female","Mrs.","Mrs.",23,0,1,2,"Y","N","N","C","11767",83.1583,"C"
1043,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","349255",7.8958,"C"
1044,NA,"C","male","Mr.","Mr.",60,0,0,1,"N","N","N","N","3701",8,"S"
1045,NA,"C","female","Mrs.","Mrs.",36,0,2,3,"N","N","N","N","350405",12.1833,"S"
1046,NA,"C","male","Master.","Master.",13,4,2,7,"Y","N","Y","C","347077",31.3875,"S"
1047,NA,"C","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","S.O./P.P. 752",7.55,"S"
1048,NA,"A","female","Miss.","Miss.",29,0,0,1,"N","N","N","N","PC 17483",221.7792,"S"
1049,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","347469",7.8542,"S"
1050,NA,"A","male","Mr.","Mr.",42,0,0,1,"N","N","N","N","110489",26.55,"S"
1051,NA,"C","female","Mrs.","Mrs.",26,0,2,3,"N","Y","N","P","SOTON/O.Q. 3101315",13.775,"S"
1052,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","335432",7.7333,"Q"
1053,NA,"C","male","Master.","Master.",7,1,1,3,"Y","N","Y","C","2650",15.2458,"C"
1054,NA,"B","female","Miss.","Miss.",26,0,0,1,"N","N","N","N","220844",13.5,"S"
1055,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","343271",7,"S"
1056,NA,"B","male","Rev.","Rev.",41,0,0,1,"N","N","N","N","237393",13,"S"
1057,NA,"C","female","Mrs.","Mrs.",26,1,1,3,"N","N","Y","N","315153",22.025,"S"
1058,NA,"A","male","Mr.","Mr.",48,0,0,1,"N","N","N","N","PC 17591",50.4958,"C"
1059,NA,"C","male","Mr.","Mr.",18,2,2,5,"Y","N","Y","C","W./C. 6608",34.375,"S"
1060,NA,"A","female","Mrs.","Mrs.",42,0,0,1,"N","N","N","N","17770",27.7208,"C"
1061,NA,"C","female","Miss.","Miss.",22,0,0,1,"N","N","N","N","7548",8.9625,"S"
1062,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","S.O./P.P. 251",7.55,"S"
1063,NA,"C","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","2670",7.225,"C"
1064,NA,"C","male","Mr.","Mr.",23,1,0,2,"N","N","Y","N","347072",13.9,"S"
1065,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2673",7.2292,"C"
1066,NA,"C","male","Mr.","Mr.",40,1,5,7,"N","Y","Y","P","347077",31.3875,"S"
1067,NA,"B","female","Miss.","Miss.",15,0,2,3,"Y","N","N","C","29750",39,"S"
1068,NA,"B","female","Miss.","Miss.",20,0,0,1,"N","N","N","N","C.A. 33112",36.75,"S"
1069,NA,"A","male","Mr.","Mr.",54,1,0,2,"N","N","Y","N","11778",55.4417,"C"
1070,NA,"B","female","Mrs.","Mrs.",36,0,3,4,"N","Y","N","P","230136",39,"S"
1071,NA,"A","female","Mrs.","Mrs.",64,0,2,3,"N","Y","N","P","PC 17756",83.1583,"C"
1072,NA,"B","male","Mr.","Mr.",30,0,0,1,"N","N","N","N","233478",13,"S"
1073,NA,"A","male","Mr.","Mr.",37,1,1,3,"Y","N","Y","C","PC 17756",83.1583,"C"
1074,NA,"A","female","Mrs.","Mrs.",18,1,0,2,"N","N","Y","N","113773",53.1,"S"
1075,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","7935",7.75,"Q"
1076,NA,"A","female","Mrs.","Mrs.",27,1,1,3,"N","N","Y","N","PC 17558",247.5208,"C"
1077,NA,"B","male","Mr.","Mr.",40,0,0,1,"N","N","N","N","239059",16,"S"
1078,NA,"B","female","Miss.","Miss.",21,0,1,2,"Y","N","N","C","S.O./P.P. 2",21,"S"
1079,NA,"C","male","Mr.","Mr.",17,2,0,3,"N","N","Y","N","A/4 48873",8.05,"S"
1080,NA,"C","female","Miss.","Miss.",7,8,2,11,"Y","N","Y","C","CA. 2343",69.55,"S"
1081,NA,"B","male","Mr.","Mr.",40,0,0,1,"N","N","N","N","28221",13,"S"
1082,NA,"B","male","Mr.","Mr.",34,1,0,2,"N","N","Y","N","226875",26,"S"
1083,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","111163",26,"S"
1084,NA,"C","male","Master.","Master.",11,1,1,3,"Y","N","Y","C","A/5. 851",14.5,"S"
1085,NA,"B","male","Mr.","Mr.",61,0,0,1,"N","N","N","N","235509",12.35,"Q"
1086,NA,"B","male","Master.","Master.",8,0,2,3,"Y","N","N","C","28220",32.5,"S"
1087,NA,"C","male","Mr.","Mr.",33,0,0,1,"N","N","N","N","347465",7.8542,"S"
1088,NA,"A","male","Master.","Master.",6,0,2,3,"Y","N","N","C","16966",134.5,"C"
1089,NA,"C","female","Miss.","Miss.",18,0,0,1,"N","N","N","N","347066",7.775,"S"
1090,NA,"B","male","Mr.","Mr.",23,0,0,1,"N","N","N","N","C.A. 31030",10.5,"S"
1091,NA,"C","female","Mrs.","Mrs.",30,0,0,1,"N","N","N","N","65305",8.1125,"S"
1092,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","36568",15.5,"Q"
1093,NA,"C","male","Master.","Master.",1,0,2,3,"Y","N","N","C","347080",14.4,"S"
1094,NA,"A","male","Col.","Mr.",47,1,0,2,"N","N","Y","N","PC 17757",227.525,"C"
1095,NA,"B","female","Miss.","Miss.",8,1,1,3,"Y","N","Y","C","26360",26,"S"
1096,NA,"B","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","C.A. 34050",10.5,"S"
1097,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","F.C. 12998",25.7417,"C"
1098,NA,"C","female","Miss.","Miss.",35,0,0,1,"N","N","N","N","9232",7.75,"Q"
1099,NA,"B","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","28034",10.5,"S"
1100,NA,"A","female","Miss.","Miss.",33,0,0,1,"N","N","N","N","PC 17613",27.7208,"C"
1101,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","349250",7.8958,"S"
1102,NA,"C","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","C 4001",22.525,"S"
1103,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","SOTON/O.Q. 3101308",7.05,"S"
1104,NA,"B","male","Mr.","Mr.",17,0,0,1,"N","N","N","N","S.O.C. 14879",73.5,"S"
1105,NA,"B","female","Mrs.","Mrs.",60,1,0,2,"N","N","Y","N","24065",26,"S"
1106,NA,"C","female","Miss.","Miss.",38,4,2,7,"N","N","Y","N","347091",7.775,"S"
1107,NA,"A","male","Mr.","Mr.",42,0,0,1,"N","N","N","N","113038",42.5,"S"
1108,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","330924",7.8792,"Q"
1109,NA,"A","male","Mr.","Mr.",57,1,1,3,"N","Y","Y","P","36928",164.8667,"S"
1110,NA,"A","female","Mrs.","Mrs.",50,1,1,3,"N","Y","Y","P","113503",211.5,"C"
1111,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","32302",8.05,"S"
1112,NA,"B","female","Miss.","Miss.",30,1,0,2,"N","N","Y","N","SC/PARIS 2148",13.8583,"C"
1113,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","342684",8.05,"S"
1114,NA,"B","female","Mrs.","Mrs.",22,0,0,1,"N","N","N","N","W./C. 14266",10.5,"S"
1115,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","350053",7.7958,"S"
1116,NA,"A","female","Mrs.","Mrs.",53,0,0,1,"N","N","N","N","PC 17606",27.4458,"C"
1117,NA,"C","female","Mrs.","Mrs.",28,0,2,3,"N","Y","N","P","2661",15.2458,"C"
1118,NA,"C","male","Mr.","Mr.",23,0,0,1,"N","N","N","N","350054",7.7958,"S"
1119,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","370368",7.75,"Q"
1120,NA,"C","male","Mr.","Mr.",40,0,0,1,"N","N","N","N","C.A. 6212",15.1,"S"
